unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,indicator_category
170187,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2009,2008-12-01,10.64,2008,12,4,Air Quality Indicator
177167,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2008-09,2008-12-01,13.59,2008,12,4,Air Quality Indicator
167527,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2009,2008-12-01,26.72,2008,12,4,Air Quality Indicator
173106,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2008-09,2008-12-01,14.13,2008,12,4,Air Quality Indicator
177172,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2008-09,2008-12-01,12.76,2008,12,4,Air Quality Indicator
173092,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2008-09,2008-12-01,13.3,2008,12,4,Air Quality Indicator
175288,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2008-09,2008-12-01,23.27,2008,12,4,Air Quality Indicator
167541,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2009,2008-12-01,26.99,2008,12,4,Air Quality Indicator
175289,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2008-09,2008-12-01,22.46,2008,12,4,Air Quality Indicator
165788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,2008-12-01,27.99,2008,12,4,Air Quality Indicator
167540,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2009,2008-12-01,27.75,2008,12,4,Air Quality Indicator
177141,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2008-09,2008-12-01,14.47,2008,12,4,Air Quality Indicator
168451,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2008-09,2008-12-01,11.77,2008,12,4,Air Quality Indicator
168450,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2008-09,2008-12-01,12.09,2008,12,4,Air Quality Indicator
173110,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Winter 2008-09,2008-12-01,12.74,2008,12,4,Air Quality Indicator
173116,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,2008-12-01,16.38,2008,12,4,Air Quality Indicator
173117,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2008-09,2008-12-01,16.17,2008,12,4,Air Quality Indicator
176532,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2009,2008-12-01,39.87,2008,12,4,Air Quality Indicator
168427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,2008-12-01,12.26,2008,12,4,Air Quality Indicator
168448,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2008-09,2008-12-01,11.72,2008,12,4,Air Quality Indicator
168430,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2008-09,2008-12-01,10.81,2008,12,4,Air Quality Indicator
168452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2008-09,2008-12-01,11.71,2008,12,4,Air Quality Indicator
165792,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2008-09,2008-12-01,28.46,2008,12,4,Air Quality Indicator
175256,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2008-09,2008-12-01,32.48,2008,12,4,Air Quality Indicator
170193,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2009,2008-12-01,11.43,2008,12,4,Air Quality Indicator
168424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2008-09,2008-12-01,13.65,2008,12,4,Air Quality Indicator
168411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2008-09,2008-12-01,14.75,2008,12,4,Air Quality Indicator
170171,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2009,2008-12-01,12.91,2008,12,4,Air Quality Indicator
170188,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,2008-12-01,12.03,2008,12,4,Air Quality Indicator
175262,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2008-09,2008-12-01,30.46,2008,12,4,Air Quality Indicator
179268,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2008-09,2008-12-01,29.29,2008,12,4,Air Quality Indicator
179421,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2009,2008-12-01,22.19,2008,12,4,Air Quality Indicator
177178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2008-09,2008-12-01,11.46,2008,12,4,Air Quality Indicator
165794,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2008-09,2008-12-01,20.89,2008,12,4,Air Quality Indicator
168409,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2008-09,2008-12-01,15.31,2008,12,4,Air Quality Indicator
170190,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2009,2008-12-01,10.84,2008,12,4,Air Quality Indicator
170204,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2009,2008-12-01,10.57,2008,12,4,Air Quality Indicator
175260,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2008-09,2008-12-01,30.17,2008,12,4,Air Quality Indicator
165786,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2008-09,2008-12-01,30.63,2008,12,4,Air Quality Indicator
175258,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,2008-12-01,32.54,2008,12,4,Air Quality Indicator
167557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2009,2008-12-01,22.68,2008,12,4,Air Quality Indicator
175275,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2008-09,2008-12-01,37.72,2008,12,4,Air Quality Indicator
168398,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2008-09,2008-12-01,18.84,2008,12,4,Air Quality Indicator
167564,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2009,2008-12-01,14.55,2008,12,4,Air Quality Indicator
170219,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2009,2008-12-01,8.75,2008,12,4,Air Quality Indicator
168444,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2008-09,2008-12-01,13.24,2008,12,4,Air Quality Indicator
170215,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2009,2008-12-01,9.76,2008,12,4,Air Quality Indicator
170169,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2009,2008-12-01,14.08,2008,12,4,Air Quality Indicator
170183,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2009,2008-12-01,11.02,2008,12,4,Air Quality Indicator
173103,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Winter 2008-09,2008-12-01,14.11,2008,12,4,Air Quality Indicator
171589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,26.5,2008,12,4,Air Quality Indicator
165757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2008-09,2008-12-01,31.46,2008,12,4,Air Quality Indicator
171584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2008-09,2008-12-01,25.88,2008,12,4,Air Quality Indicator
171573,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2008-09,2008-12-01,32.79,2008,12,4,Air Quality Indicator
167516,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2009,2008-12-01,34.45,2008,12,4,Air Quality Indicator
173107,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Winter 2008-09,2008-12-01,14.69,2008,12,4,Air Quality Indicator
173096,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2008-09,2008-12-01,13.49,2008,12,4,Air Quality Indicator
170165,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,2008-12-01,12.82,2008,12,4,Air Quality Indicator
170176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,2008-12-01,11.86,2008,12,4,Air Quality Indicator
177161,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2008-09,2008-12-01,15.3,2008,12,4,Air Quality Indicator
177148,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,2008-12-01,13.62,2008,12,4,Air Quality Indicator
177159,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2008-09,2008-12-01,13.58,2008,12,4,Air Quality Indicator
168400,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2008-09,2008-12-01,14.65,2008,12,4,Air Quality Indicator
177171,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2008-09,2008-12-01,13.29,2008,12,4,Air Quality Indicator
168441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2008-09,2008-12-01,13.51,2008,12,4,Air Quality Indicator
173109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2008-09,2008-12-01,13.5,2008,12,4,Air Quality Indicator
177168,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2008-09,2008-12-01,13.5,2008,12,4,Air Quality Indicator
168401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2008-09,2008-12-01,15.33,2008,12,4,Air Quality Indicator
168445,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2008-09,2008-12-01,12.6,2008,12,4,Air Quality Indicator
170205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2009,2008-12-01,9.81,2008,12,4,Air Quality Indicator
170208,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2009,2008-12-01,10.26,2008,12,4,Air Quality Indicator
178422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2009,2008-12-01,14.24,2008,12,4,Air Quality Indicator
165763,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2008-09,2008-12-01,32.58,2008,12,4,Air Quality Indicator
170203,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2009,2008-12-01,10.78,2008,12,4,Air Quality Indicator
178424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2009,2008-12-01,12.75,2008,12,4,Air Quality Indicator
178423,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2009,2008-12-01,15.03,2008,12,4,Air Quality Indicator
172596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2009,2008-12-01,29.9,2008,12,4,Air Quality Indicator
173093,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2008-09,2008-12-01,14.25,2008,12,4,Air Quality Indicator
172600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Annual Average 2009,2008-12-01,22.68,2008,12,4,Air Quality Indicator
165751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2008-09,2008-12-01,32.41,2008,12,4,Air Quality Indicator
177164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2008-09,2008-12-01,15.16,2008,12,4,Air Quality Indicator
176536,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2009,2008-12-01,36.69,2008,12,4,Air Quality Indicator
176526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2009,2008-12-01,27.13,2008,12,4,Air Quality Indicator
178436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Annual Average 2009,2008-12-01,8.75,2008,12,4,Air Quality Indicator
172601,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Annual Average 2009,2008-12-01,24.06,2008,12,4,Air Quality Indicator
172594,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2009,2008-12-01,28.5,2008,12,4,Air Quality Indicator
173090,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2008-09,2008-12-01,13.58,2008,12,4,Air Quality Indicator
165753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Winter 2008-09,2008-12-01,32.04,2008,12,4,Air Quality Indicator
165765,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2008-09,2008-12-01,33.11,2008,12,4,Air Quality Indicator
176530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2009,2008-12-01,31.95,2008,12,4,Air Quality Indicator
165758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2008-09,2008-12-01,28.22,2008,12,4,Air Quality Indicator
172593,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Annual Average 2009,2008-12-01,27.13,2008,12,4,Air Quality Indicator
177170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2008-09,2008-12-01,12.16,2008,12,4,Air Quality Indicator
172599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Annual Average 2009,2008-12-01,25.81,2008,12,4,Air Quality Indicator
165742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2008-09,2008-12-01,40.88,2008,12,4,Air Quality Indicator
165760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2008-09,2008-12-01,26.29,2008,12,4,Air Quality Indicator
165748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2008-09,2008-12-01,35.37,2008,12,4,Air Quality Indicator
171569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2008-09,2008-12-01,30.46,2008,12,4,Air Quality Indicator
177175,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2008-09,2008-12-01,11.72,2008,12,4,Air Quality Indicator
177151,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2008-09,2008-12-01,12.56,2008,12,4,Air Quality Indicator
173104,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2008-09,2008-12-01,15.06,2008,12,4,Air Quality Indicator
171561,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2008-09,2008-12-01,29.69,2008,12,4,Air Quality Indicator
171580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2008-09,2008-12-01,27.65,2008,12,4,Air Quality Indicator
171577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2008-09,2008-12-01,36.38,2008,12,4,Air Quality Indicator
177165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2008-09,2008-12-01,14.47,2008,12,4,Air Quality Indicator
177179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2008-09,2008-12-01,12.19,2008,12,4,Air Quality Indicator
176522,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2009,2008-12-01,25.14,2008,12,4,Air Quality Indicator
171591,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2008-09,2008-12-01,20.47,2008,12,4,Air Quality Indicator
167510,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,2008-12-01,34.83,2008,12,4,Air Quality Indicator
167552,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Annual Average 2009,2008-12-01,25.93,2008,12,4,Air Quality Indicator
168443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,2008-12-01,12.79,2008,12,4,Air Quality Indicator
176538,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2009,2008-12-01,25.81,2008,12,4,Air Quality Indicator
171567,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2008-09,2008-12-01,30.17,2008,12,4,Air Quality Indicator
172586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2009,2008-12-01,23.9,2008,12,4,Air Quality Indicator
170166,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2009,2008-12-01,11.85,2008,12,4,Air Quality Indicator
174135,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Annual Average 2009,2008-12-01,8.75,2008,12,4,Air Quality Indicator
165767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2008-09,2008-12-01,29.54,2008,12,4,Air Quality Indicator
167519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2009,2008-12-01,29.83,2008,12,4,Air Quality Indicator
170189,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2009,2008-12-01,11.55,2008,12,4,Air Quality Indicator
173121,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2008-09,2008-12-01,11.83,2008,12,4,Air Quality Indicator
179270,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2008-09,2008-12-01,38.35,2008,12,4,Air Quality Indicator
167553,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2009,2008-12-01,25.64,2008,12,4,Air Quality Indicator
165745,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2008-09,2008-12-01,36.35,2008,12,4,Air Quality Indicator
168432,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2008-09,2008-12-01,11.23,2008,12,4,Air Quality Indicator
179646,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Annual Average 2009,2008-12-01,10.05,2008,12,4,Air Quality Indicator
172588,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2009,2008-12-01,24.79,2008,12,4,Air Quality Indicator
176520,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2009,2008-12-01,25.26,2008,12,4,Air Quality Indicator
176531,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2009,2008-12-01,34.29,2008,12,4,Air Quality Indicator
167532,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2009,2008-12-01,22.05,2008,12,4,Air Quality Indicator
173101,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Winter 2008-09,2008-12-01,11.82,2008,12,4,Air Quality Indicator
170195,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2009,2008-12-01,10.79,2008,12,4,Air Quality Indicator
178408,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2009,2008-12-01,10.75,2008,12,4,Air Quality Indicator
178403,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2009,2008-12-01,11.76,2008,12,4,Air Quality Indicator
176550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2009,2008-12-01,14.71,2008,12,4,Air Quality Indicator
178430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2009,2008-12-01,9.72,2008,12,4,Air Quality Indicator
178416,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Annual Average 2009,2008-12-01,11.36,2008,12,4,Air Quality Indicator
178409,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Annual Average 2009,2008-12-01,10.6,2008,12,4,Air Quality Indicator
179420,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2009,2008-12-01,33.89,2008,12,4,Air Quality Indicator
177144,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2008-09,2008-12-01,15.06,2008,12,4,Air Quality Indicator
170207,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2009,2008-12-01,11.89,2008,12,4,Air Quality Indicator
176546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2009,2008-12-01,14.68,2008,12,4,Air Quality Indicator
174127,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2009,2008-12-01,12.18,2008,12,4,Air Quality Indicator
174111,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2009,2008-12-01,11.1,2008,12,4,Air Quality Indicator
176529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2009,2008-12-01,29.9,2008,12,4,Air Quality Indicator
174119,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Annual Average 2009,2008-12-01,10.47,2008,12,4,Air Quality Indicator
167548,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2009,2008-12-01,25.63,2008,12,4,Air Quality Indicator
175279,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2008-09,2008-12-01,27.65,2008,12,4,Air Quality Indicator
175249,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2008-09,2008-12-01,28.21,2008,12,4,Air Quality Indicator
179496,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2008-09,2008-12-01,12.56,2008,12,4,Air Quality Indicator
179133,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2009,2008-12-01,22.72,2008,12,4,Air Quality Indicator
167560,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2009,2008-12-01,22.17,2008,12,4,Air Quality Indicator
176523,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2009,2008-12-01,20.22,2008,12,4,Air Quality Indicator
168442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2008-09,2008-12-01,12.79,2008,12,4,Air Quality Indicator
174129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Annual Average 2009,2008-12-01,10.99,2008,12,4,Air Quality Indicator
177153,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2008-09,2008-12-01,12.12,2008,12,4,Air Quality Indicator
177149,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2008-09,2008-12-01,12.87,2008,12,4,Air Quality Indicator
173111,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2008-09,2008-12-01,13.29,2008,12,4,Air Quality Indicator
171586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,2008-12-01,42.78,2008,12,4,Air Quality Indicator
167555,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2009,2008-12-01,24.06,2008,12,4,Air Quality Indicator
176510,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2009,2008-12-01,22.39,2008,12,4,Air Quality Indicator
177150,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2008-09,2008-12-01,13.49,2008,12,4,Air Quality Indicator
177169,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2008-09,2008-12-01,12.74,2008,12,4,Air Quality Indicator
170197,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2009,2008-12-01,10.18,2008,12,4,Air Quality Indicator
167514,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2009,2008-12-01,39.92,2008,12,4,Air Quality Indicator
167526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2009,2008-12-01,27.13,2008,12,4,Air Quality Indicator
175253,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2008-09,2008-12-01,32.51,2008,12,4,Air Quality Indicator
